id,person_name,nine_box_category,feedback,adjusted,reviewed,label,feedback_len,num_of_sent,performance_class,potential_class,data_type
637,Theodor Peters,"Category 9: 'Star' (High performance, High potential)","Great job! You've been a great team contributor these past few months, I know it's been difficult for everyone at the company. In the future, I hope you come to me if you have any questions about ways you can improve your contributions? I've really liked your ideas these past few weeks in our team meetings - they've really drove us in new directions we wouldn't have thought of otherwise. Overall, I can't think of anything specific to improve...just keep doing what you're doing, and we'll make it through these tough times we're all in. That's about all I can say here.",FALSE,FALSE,8,573,6,2,2,train
605,Kayleigh Owen,"Category 9: 'Star' (High performance, High potential)",Kayleigh was able to complete all tasks efficiently and quickly. She met all expectations and offers several skills for the team. Kayleigh can lead large groups of people and is considerate when assigning tasks. Her attitude and outlook improves team moral and productivity.,TRUE,TRUE,8,274,4,2,2,train
528,Lauren Baker,"Category 9: 'Star' (High performance, High potential)",Lauren Baker is a very hard working employee with a good potential to learn and upgrade her skills. She is a bright and trust worthy with necessary experience and skills. She is a fast learner and reliable person. What we need is to give her more responsibilities to show her true potential.,TRUE,TRUE,8,291,4,2,2,train
470,Angelica Peterson,"Category 9: 'Star' (High performance, High potential)",Angelica Peterson exceed all of his deliverables in this period. He can see multiple view points. He is friendlier to people and has many leadership qualities. He can bring teams together with more collaborative efforts. He will grow to higher layers sooner compared to his peers,FALSE,TRUE,8,279,5,2,2,train
455,Madison Hawkins,"Category 9: 'Star' (High performance, High potential)",I am coming to you today to talk about my Friend Madison Hawkins. I met him while going for an interview. He is a great actor in many shows. He has been said to be a high performance actor  as well as teacher in the arts.,TRUE,TRUE,8,221,4,2,2,train
444,Chelsea Ross,"Category 9: 'Star' (High performance, High potential)","Chelsea has earned a high performer rating.  During the evaluation period, she completed all projects on time and on budget with minimal supervision.  In addition, she helped to build an efficient team that performed and got along very well.  Finally, besides completing the project requirements, she often added elements to the final deliverable that were beyond the original specifications that enhanced the outcome.",TRUE,TRUE,8,418,4,2,2,train
437,Natasha Richardson,"Category 9: 'Star' (High performance, High potential)","Natasha excels at developing strategies that deliver results, she does not let difficult circumstances get her down and really strives for perfection. She is a pleasure to work with in the work place and helps improve others around her. She is a motivated worker which allows her to really perfect her work. Natasha should in future look over the work she submits and use that constructive feedback to help not only herself but others too.",FALSE,TRUE,8,439,4,2,2,train
20022,Max Miller,"Category 9: 'Star' (High performance, High potential)",Max Miller is a a great coworker.   He is diligent in finishing his tasks and friendly with the customers.  He has shown quick learning abilities.  He often takes on responsibilities outside of the scope of his job.,TRUE,TRUE,8,215,4,2,2,train
639,Theodor Peters,"Category 9: 'Star' (High performance, High potential)","Theodor has consistently been a very promising performer all through his tenure. People always look up to him for inspiration and motivation. He is always full of energy and enthusiasm to work to the best of his capabilities and at the same time make it possible for the team to excel as a whole. He's the star performer of the team through and through, giving his all for the growth of the team.",FALSE,FALSE,8,396,4,2,2,train
654,Niko Oliver,"Category 9: 'Star' (High performance, High potential)","I'm totally impressed by every assignment that comes to me from Niko. Niko is only a fourth-year associate but his work product would suggest to me that he's an eighth-year associate given how complex and sophisticated his markups on reports are. Moreover, he is always brainstorming ideas for new reports to cover. I can see him going far as a leader in our department because he is thoughtful about giving feedback to younger colleagues and he is incredibly well respected within our department.",FALSE,FALSE,8,497,4,2,2,train
683,Frederick Rogers,"Category 9: 'Star' (High performance, High potential)",Frederick Rogers' energy was so great this season and I believe that he has a great drive in him that will make him an amazing candidate for your company. He was always trying to make sure that everyone in our department had an uplifting attitude. He definitely has what it takes to work through any challenges. Frederick is one of those ''work hard play hard'' kind of employees and will get whatever needs to be done that day done and then will go help out a co-worker to make sure that they are doing just as great as him.,FALSE,TRUE,8,525,4,2,2,train
